Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
OnePath Integra-Optimix Property Secs,,,,,,,,0,123832499.7,189053333.6,159366662.9,148894519,148438399.2,200840011.3,225242459,142913712.8,86031706.17,92328444,74612402.92,63851396.25,67998941.25
OnePath Integra-Perpetual Australian Shr,,,,,,,,,299999,10710830.33,28983330.5,63035098.08,157717199.8,259126067.3,352174999.4,387411246,385814101.2,470858870.6,440735588.3,368580223.8,412325725.5
OnePath Integra-Perpetual Cons Growth,,,,,,,,,,,2845997.6,9999996.25,21189161,45772491.08,79593326.08,102741294.5,116988298.7,136090871.1,128229992.1,126104083.1,132098317.1
OnePath Integra-Perpetual W Balanced Gr,,,,,,,,,0,203999.8,23688332,96839164,116400606.8,141779127.5,167525119.6,178291799.3,167905152.3,188114553.9,180154287.7,172487412.4,202573149.9
OnePath Integra-Perpetual W Intl Shares,,,,,,,,,,8027498.167,12729088.45,17048651.17,27470289.58,31596674.17,29433363.08,24463353.36,26043998.17,30680136.83,26005989.5,20849742.08,22295946.58
OnePath Integra-Platinum International,,,,,,,,,,,,,757497.25,12777494.17,27727493.83,29325204.91,39767843.83,65915885.42,82538465.33,108075813.5,178099589.5
OnePath Integra-Schroders Australian Eq,,,,,,,,,,,801997.2,8098455.25,31050825.33,60757491.5,104456658.1,130258486.9,135749357.6,182279260.8,195317455.7,196225293.9,241851118.3
OnePath Integra-Schroders Balanced,,,,,,,,,,,274997.8333,5193329.25,12554993.92,23144993.08,38086659.67,58295767.09,67531006.5,108505683.3,127765667.1,151951039.3,248301364.2
OnePath IntegraSuper-Arrowstreet GlbEq H,,,,,,,,,,699999,7195830,15882193,49684158.42,107682491,190948174.1,182336207,120373201.8,102782044.2,72444156.42,44889172.67,40297229.92
OnePath Integra-UBS Balanced,,,,,,,,,,843332.6667,20036663.92,58587496.17,85532493.58,108741658.9,122322492.9,90093453.91,67708342.67,66717092.67,54814300.25,41978878.25,48975793.75
OnePath Integra-UBS Defensive Investment,,,,,,,,,,,344997.6667,6028329.333,17128327.75,31199991.67,46389158.42,50429476.45,44562405.08,45800916.33,39267999.17,34117967.5,38491128.08
OnePath Integra-UBS Div Fixed Income,,,,,,,,,,,403996.8,5551618.083,27437491.83,45341658,49456659.58,50692610.64,58163341.92,100229547.6,138971392.8,163529476.3,179344783.8
OnePath Integra-Vanguard Aus Shr Index,,,,,,,,,0,1796665.667,2088332.5,4946946.917,15812809.33,31621347.25,63723595.33,108345044.2,163105752.3,253379544.1,277630420.7,245590930.2,279183560.9
OnePath Integra-Vanguard Intl Shr Index,,,,,,,,,0,3308180.636,7624163.083,10307496.25,11830828.83,20378325.25,31167492.33,40654458.36,46261982.83,63830498,83405475.83,86113919.08,125076689.2
OnePath Integra-Vanguard Intl Shr Indx H,,,,,,,,,,,,3286179,5005998.3,12723329.25,33981663,61607333.55,57301162,77697200.5,78077163.58,69506539.67,76210731.92
OnePath Integra-Vanguard Prp Sec Index,,,,,,,,,,,117998.8,919165,2416664.583,13879162,45334162.08,51362646.55,44308992.17,71006583.92,83695538.25,111703387.9,148841680.3
OnePath Integra-Zurich Inv Gbl Them Shr,,,,,,,,,33331,350908.1818,742723.4545,1296359.818,1535829.417,8237493.333,31963327.08,54369952.55,64922270.25,84435947.5,85037161.17,95254066.75,139500273.8
OnePath Integra-Zurich Managed Growth,,,,,,,,,,70781816.45,79674998.75,100014998.7,104924165.3,106813332.2,116879998.9,103149073.3,95782794.5,108251298,105217946.7,102726843.3,112406516.9
OnePath Life DA-Australian Shares,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Life DA-Australian Shares NE,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Life DA-Balanced,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Life DA-Balanced NE,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Life DA-Capital Guaranteed,333624999.3,225201817.5,179969999.3,148828888.2,134519999.2,147600908.6,164023999.2,515527998.8,797869997.8,280996664.3,401135831.8,1289235266,1312918328,1311472495,936554995.3,977098061.8,967495552.3,891919973.3,762691532.3,677724725.9,640149173.3
OnePath Life DA-Capital Stable,1158041660,1320485827,1269322491,1348761657,1435489157,1887106655,2027452497,2166474987,1759468318,1280098320,1627039989,1820424724,1802484626,1764950630,1566439716,1482642154,1333215088,1340212031,1306060812,1270066701,1229116111
OnePath Life DA-Capital Stable NE,1158041660,1320485827,1269322491,1348761657,1435489157,1887106655,2027452497,2166474987,1759468318,1280098320,1627039989,1820424724,1802484626,1764950630,1566439716,1482642154,1333215088,1340212031,1306060812,1270066701,1229116111
OnePath Life DA-Cash,3527498.75,9169998,17979995,41145826.92,93658326.5,118308325.3,117617492.1,106813325.4,96430823.25,125507261.8,205913325.1,207422475.2,263331035.4,276323652.9,333440871.7,522637346.8,617417929.9,623848382.9,620122785.3,609649232.9,530921236.2
OnePath Life DA-Div Fixed Interest,,87463636.36,88608333.42,167449999.9,202269166.7,40332499.83,10984165.92,20589999.25,6132496.75,3638179.273,3273330.833,13368095.55,30601293.67,46233975,58753147.08,68518284,74918653.42,88211147.08,99732054.67,130007033.9,134109734.8
OnePath Life DA-Div Fixed Interest NE,,87463636.36,88608333.42,167449999.9,202269166.7,40332499.83,10984165.92,20589999.25,6132496.75,3638179.273,3273330.833,13368095.55,30601293.67,46233975,58753147.08,68518284,74918653.42,88211147.08,99732054.67,130007033.9,134109734.8
OnePath Life DA-Emerging Companies,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Life DA-Emerging Companies NE,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Life DA-European Share,,,,,,,,,279999,634999,1152726.636,1588332.833,1948332.583,2127499.5,2066363.091,1591666.455,1394303,1339218.583,1092566.583,217926.5556,103.9
OnePath Life DA-European Share NE,,,,,,,,,279999,634999,1152726.636,1588332.833,1948332.583,2127499.5,2066363.091,1591666.455,1394303,1339218.583,1092566.583,217926.5556,103.9
OnePath Life DA-Global Brands,,,,,,,,,119998,396999.6,3029090.182,651666.3333,774166.25,884166,1476665.917,657559.5455,588482.6667,644662.1667,618018.1667,286708.5,
OnePath Life DA-Global Brands NE,,,,,,,,,119998,396999.6,3029090.182,651666.3333,774166.25,884166,1476665.917,657559.5455,588482.6667,644662.1667,618018.1667,286708.5,
OnePath Life DA-High Growth,,,,,,,,,1256663.667,6093632.636,9869995,17082523.5,32181465.42,48078829.92,60541578,59960472.18,55261891.67,65430207.67,65141577.67,60492488.75,68928889.17
OnePath Life DA-High Growth NE,,,,,,,,,1256663.667,6093632.636,9869995,17082523.5,32181465.42,48078829.92,60541578,59960472.18,55261891.67,65430207.67,65141577.67,60492488.75,68928889.17
OnePath Life DA-ING Gbl Emerging Mkt,,,,,,,,,271662.6667,2782723.364,4655827.667,8484813.833,18364744.08,51469491.75,91420079.58,132121268.5,127016358.8,157973560.6,129479165.8,90989252,78856916.58
OnePath Life DA-ING Gbl Emerging Mkt NE,,,,,,,,,271662.6667,2782723.364,4655827.667,8484813.833,18364744.08,51469491.75,91420079.58,132121268.5,127016358.8,157973560.6,129479165.8,90989252,78856916.58
OnePath Life DA-ING Gbl High Dividend EF,,,,,,,,,114998.1667,557999,15141664.92,618180.6364,592498.6667,999173.8333,1292498.5,1159517.909,642067.75,623580.25,546929.1667,507021,
OnePath Life DA-ING Gbl High Dividend NE,,,,,,,,,114998.1667,557999,15141664.92,618180.6364,592498.6667,999173.8333,1292498.5,1159517.909,642067.75,623580.25,546929.1667,507021,
OnePath Life DA-International Shares,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Life DA-International Shares NE,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Life DA-Managed Growth,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath Life DA-Managed Growth NE,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath Life DA-Mortgage,,,,,,,,90812493.63,95663326,121959993.1,248569084.9,259048328.7,358274156.7,372597489.3,333429990.3,292849083.4,264394005.2,221344317.6,154667595.6,64886564,30164998.5
OnePath Life DA-Mortgage NE,,,,,,,,90812493.63,95663326,121959993.1,248569084.9,259048328.7,358274156.7,372597489.3,333429990.3,292849083.4,264394005.2,221344317.6,154667595.6,64886564,30164998.5
OnePath Life DA-Property Securities,,,326248.5,733635.3636,31454165.5,30444997.67,102459999.8,92109165.83,29659161,77259083.64,222914992.4,272269104,343528791,337086622.3,345346812.3,234583499.9,142421766.1,165124432.7,137779284.8,124410139.9,169806730.4
OnePath Life DA-Property Securities NE,,,326248.5,733635.3636,31454165.5,30444997.67,102459999.8,92109165.83,29659161,77259083.64,222914992.4,272269104,343528791,337086622.3,345346812.3,234583499.9,142421766.1,165124432.7,137779284.8,124410139.9,169806730.4
OnePath Life DIY Super-Aus Fixed Int,,87463636.36,88608333.42,167449999.9,202269166.7,40332499.83,10984165.92,20589999.25,6132496.75,3638179.273,3273330.833,13368095.55,30601293.67,46233975,58753147.08,68518284,74918653.42,88211147.08,99732054.67,130007033.9,134109734.8
OnePath Life DIY Super-Aus Fixed Int NE,,87463636.36,88608333.42,167449999.9,202269166.7,40332499.83,10984165.92,20589999.25,6132496.75,3638179.273,3273330.833,13368095.55,30601293.67,46233975,58753147.08,68518284,74918653.42,88211147.08,99732054.67,130007033.9,134109734.8
OnePath Life DIY Super-Australian Shares,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Life DIY Super-Australian Shr NE,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Life DIY Super-Balanced,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Life DIY Super-Balanced NE,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Life DIY Super-Capital Gtd,2135591667,2235589091,2119167515,2076463637,2234627273,2484116667,2367729167,2179420833,488238998.6,500624998.2,532864543,371572236,581932933.3,552621604.8,521025515.4,487807805.9,443562292.1,393994856.4,333549627,298843514.4,282147948.9
OnePath Life DIY Super-Capital Stable,1158041660,1320485827,1269322491,1348761657,1435489157,1887106655,2027452497,2166474987,1759468318,1280098320,1627039989,1820424724,1802484626,1764950630,1566439716,1482642154,1333215088,1340212031,1306060812,1270066701,1229116111
OnePath Life DIY Super-Capital Stable NE,1158041660,1320485827,1269322491,1348761657,1435489157,1887106655,2027452497,2166474987,1759468318,1280098320,1627039989,1820424724,1802484626,1764950630,1566439716,1482642154,1333215088,1340212031,1306060812,1270066701,1229116111
OnePath Life DIY Super-Emg Companies,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Life DIY Super-Emg Companies NE,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Life DIY Super-International Shr,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Life DIY Super-Intl Share NE,,,,,823748.75,8671662.167,23987494.33,79669992.92,126864158.3,113892717,115494158.4,132802324.8,141035823,144319988.3,129634154.4,103335560.7,84394916.17,86190807.08,79383511.67,76970919.25,91951101.67
OnePath Life DIY Super-Managed Gr NE,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath Life DIY Super-Managed Growth,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath Life DIY Super-Money Market,3527498.75,9169998,17979995,41145826.92,93658326.5,118308325.3,117617492.1,106813325.4,96430823.25,125507261.8,205913325.1,207422475.2,263331035.4,276323652.9,333440871.7,522637346.8,617417929.9,623848382.9,620122785.3,609649232.9,530921236.2
OnePath Life DIY Super-Money Market NE,3527498.75,9169998,17979995,41145826.92,93658326.5,118308325.3,117617492.1,106813325.4,96430823.25,125507261.8,205913325.1,207422475.2,263331035.4,276323652.9,333440871.7,522637346.8,617417929.9,623848382.9,620122785.3,609649232.9,530921236.2
OnePath Life DIY Super-Property Sec,,,326248.5,733635.3636,31454165.5,30444997.67,102459999.8,92109165.83,29659161,77259083.64,222914992.4,272269104,343528791,337086622.3,345346812.3,234583499.9,142421766.1,165124432.7,137779284.8,124410139.9,169806730.4
OnePath Life DIY Super-Property Secs NE,,,326248.5,733635.3636,31454165.5,30444997.67,102459999.8,92109165.83,29659161,77259083.64,222914992.4,272269104,343528791,337086622.3,345346812.3,234583499.9,142421766.1,165124432.7,137779284.8,124410139.9,169806730.4
OnePath Life-OP WS Super Australian FI,,87463636.36,88608333.42,167449999.9,202269166.7,40332499.83,10984165.92,20589999.25,6132496.75,3638179.273,3273330.833,13368095.55,30601293.67,46233975,58753147.08,68518284,74918653.42,88211147.08,99732054.67,130007033.9,134109734.8
OnePath Life-OP WS Super Australian Shr,,0,15019997.25,129929164.9,393219998.4,248963328.1,400237497.3,545627491.8,556389154.9,511894156.2,556974989.4,681902612.8,766409262.8,816414898.8,900113267.7,847090996.5,722402345.8,812786106.8,746344764.2,637690393.3,684468437.1
OnePath Life-OP WS Super Bal,3949166.083,39294998.25,58911662.42,91640827.5,197135826.2,451261657,716412492,1059729990,1211647488,1059683323,1107329990,1413616338,1829807995,2085212475,2183112803,2216139791,2203523350,2601907680,2641447600,2601365154,2720149058
OnePath Life-OP WS Super Cap Gtd,2135591667,2235589091,2119167515,2076463637,2234627273,2484116667,2367729167,2179420833,488238998.6,500624998.2,532864543,371572236,581932933.3,552621604.8,521025515.4,487807805.9,443562292.1,393994856.4,333549627,298843514.4,282147948.9
OnePath Life-OP WS Super Emerg Co,,,,,11549997.22,25446662.58,37806662.17,99978327.08,156665825.5,133195823.8,114351657.3,146058159.8,195316657.2,200145823.2,237629931.1,218467815.4,190674336.8,226977961.8,225380169.8,193355264.8,200920630.7
OnePath Life-OP WS Super Managed Growth,279205833.6,420964998.4,524951664.3,700493333.3,1731961667,1833967500,2917904166,3891902489,4490762487,3434891657,3332446657,3621464034,4044520238,4142241043,4121011705,3819548719,3362499495,3978040685,3872406360,3655635780,3844181083
OnePath OA FR PS-AMP Capital Enh Yield,,,,,,,,,,,,,2107494.5,26431659,75880826.42,159112550,166377754.4,133200102.8,84249322.08,47723730.33,31596658.5
OnePath OA FR PS-AMP Capital Res Aus,,,,,,,,,,,,,,,199998,1371161,3007028.417,4367669.417,4102132.333,3424199.083,3712874.917
OnePath OA FR PS-AMP Capital Res Intl Sh,,,,,,,,,,,,,,,229998,1153503.545,2884246.083,3276113.833,3800148.167,2948520.417,2508641.917
OnePath OA FR PS-ANZ Cash Advantage,,,,,,,,,,,,,,,,82114003,24341552.71,131677093.2,382711715.3,655222371.4,773033211.4
OnePath OA FR PS-ANZ Term Dep 12 Mths,,,,,,,,,,,,,,,,,,,65280543.25,208131017.1,397861486.8
OnePath OA FR PS-ANZ Term Dep 2 Yrs,,,,,,,,,,,,,,,,,,,10964435.75,66722233.42,120231297.9
OnePath OA FR PS-ANZ Term Dep 3 Mths,,,,,,,,,,,,,,,,,,,18549497,58132177.33,84038184.83
OnePath OA FR PS-ANZ Term Dep 3 Yrs,,,,,,,,,,,,,,,,,,,3677304,17031072.58,31765688.75
OnePath OA FR PS-ANZ Term Dep 5 Yrs,,,,,,,,,,,,,,,,,,,3869622.75,20402616.83,28642485.67
OnePath OA FR PS-ANZ Term Dep 6 Mths,,,,,,,,,,,,,,,,,,,195126081,643561478.6,760675677.7
OnePath OA FR PS-Ausbil Aust Emerg Ldrs,,,,,,,,,,,,,,,,,,54199,707236,2726203.417,5702807.083
OnePath OA FR PS-AXA Australian Prp,,,,,,,,,,,,,1052495.5,19618325.67,70388326.83,131225168.7,123583602.8,124589565.3,100957115.5,91193960.17,83563577
OnePath OA FR PS-Bennelong Australian Eq,,,,,,,,,,,,,,,,,144389,1188948.5,3432114.083,4798105.917,7385417.167
OnePath OA FR PS-Bentham Global Income,,,,,,,,,,,,,612498.25,7958330.583,19226663.25,21713621.91,13724765.08,13492370.25,11886259.42,9598410.25,11351953.17
OnePath OA FR PS-BlackRock Balanced,,,,,,,,,11729997,10544996.75,19631815.36,23809088.09,28882496.33,37409163.25,52457496.58,87268706.91,118142027.3,144202815.5,138189008.9,126568734.4,140625844.8
OnePath OA FR PS-BlackRock Sci Aus Eq,,,,,,,,,,,,466389.25,3264161.083,11908325.92,36296659.5,60931745.36,69443678.92,73279810,58656703,41225176.17,39011734.5
OnePath OA FR PS-Blackrock Sci Div Gr,,,,,,,,,,,1094998,8089162.667,16479161,31292490.58,50068325.25,60910943.45,51549617.42,49537413.25,40479159.83,33987325.08,38799837.5
OnePath OA FR PS-BlackRock Sci Intl Eq,,,,,,,,,,,19999.33333,150320.6,1112496.667,8511660.083,27849992.25,31261944,25559786.17,20459609.42,13979709.83,9653770.833,10285938.58
OnePath OA FR PS-BT Core Australian Shr,,,,,,,,,,,,,,,,,4711544.8,21011424.67,37565560.08,44092355.5,52660861.25
OnePath OA FR PS-BT Smaller Companies,,,,,,,,,,,,194997.5,3597494.333,11983326.42,30862493.42,49445041,50924410.25,73770875.75,87382255.92,81561360.25,94844405.33
OnePath OA FR PS-Capital Intl Gbl Eq H,,,,,,,,,61029997,18290830.17,28590830.08,44359511.08,60896707.83,70920532.92,65310749.17,52320208.45,43716842.58,47688202.58,44714972.58,38472786.83,40283667.25
