date,invoiceNr,posid,customerName,customerAdr,customerEmail,productid,qty,subtotal,discount,tax,total,checkouttype,checkoutstatus
Wed Jul 30 09:34:06 AEST 2014,201407300102432.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:34:06 AEST 2014,201407300102432.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:33:47 AEST 2014,201407300102431.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:33:24 AEST 2014,201407300102430.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:32:25 AEST 2014,201407300102429.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:30:32 AEST 2014,201407300102428.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:29:33 AEST 2014,201407300102427.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:26:50 AEST 2014,201407300102426.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:24:29 AEST 2014,201407300102425.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 09:24:29 AEST 2014,201407300102425.00,1.00,,,,5.00,1.00,4.00,2.00,0.18,2.00,CASH,FINISHED
Wed Jul 30 09:23:26 AEST 2014,201407300102424.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:23:26 AEST 2014,201407300102424.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:21:27 AEST 2014,201407300102423.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:20:59 AEST 2014,201407300102422.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 09:20:59 AEST 2014,201407300102422.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:11:51 AEST 2014,201407300102421.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 09:11:51 AEST 2014,201407300102421.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 09:06:45 AEST 2014,201407300102420.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:02:37 AEST 2014,201407300102419.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 09:02:37 AEST 2014,201407300102419.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 09:01:53 AEST 2014,201407300102418.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 09:01:11 AEST 2014,201407300102417.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Wed Jul 30 09:01:11 AEST 2014,201407300102417.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:58:34 AEST 2014,201407300102416.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:58:10 AEST 2014,201407300102415.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 08:51:03 AEST 2014,201407300102414.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:46:48 AEST 2014,201407300102413.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 08:46:15 AEST 2014,201407300102412.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:43:52 AEST 2014,201407300102411.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:42:23 AEST 2014,201407300102410.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:40:25 AEST 2014,201407300102409.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:39:15 AEST 2014,201407300102408.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:38:01 AEST 2014,201407300102407.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 08:37:28 AEST 2014,201407300102406.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:37:05 AEST 2014,201407300102405.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:35:36 AEST 2014,201407300102404.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 08:35:36 AEST 2014,201407300102404.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 08:33:21 AEST 2014,201407300102403.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:29:12 AEST 2014,201407300102402.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:28:37 AEST 2014,201407300102401.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:27:27 AEST 2014,201407300102400.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:27:27 AEST 2014,201407300102400.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:26:22 AEST 2014,201407300102399.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:26:22 AEST 2014,201407300102399.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:22:42 AEST 2014,201407300102398.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 08:22:42 AEST 2014,201407300102398.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 08:22:42 AEST 2014,201407300102398.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:22:42 AEST 2014,201407300102398.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:21:45 AEST 2014,201407300102397.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:20:49 AEST 2014,201407300102396.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 08:20:49 AEST 2014,201407300102396.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 08:20:49 AEST 2014,201407300102396.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 08:05:10 AEST 2014,201407300102395.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Wed Jul 30 08:04:38 AEST 2014,201407300102394.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 07:57:32 AEST 2014,201407300102393.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 07:55:16 AEST 2014,201407300102392.00,1.00,,,,8.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Wed Jul 30 07:55:16 AEST 2014,201407300102392.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 07:55:16 AEST 2014,201407300102392.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 07:40:34 AEST 2014,201407300102391.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Wed Jul 30 07:10:53 AEST 2014,201407300102390.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 07:10:53 AEST 2014,201407300102390.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Wed Jul 30 07:08:54 AEST 2014,201407300102389.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 07:08:54 AEST 2014,201407300102389.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Wed Jul 30 07:04:30 AEST 2014,201407300102388.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 15:31:08 AEST 2014,201407290102387.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 15:10:12 AEST 2014,201407290102386.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 14:36:42 AEST 2014,201407290102385.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 14:36:42 AEST 2014,201407290102385.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 14:35:12 AEST 2014,201407290102384.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 14:35:12 AEST 2014,201407290102384.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 14:15:39 AEST 2014,201407290102383.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 14:15:39 AEST 2014,201407290102383.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 14:15:39 AEST 2014,201407290102383.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:57:41 AEST 2014,201407290102382.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:25:41 AEST 2014,201407290102381.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:25:41 AEST 2014,201407290102381.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:23:26 AEST 2014,201407290102380.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 13:23:26 AEST 2014,201407290102380.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 13:20:50 AEST 2014,201407290102379.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 13:10:19 AEST 2014,201407290102378.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 13:10:19 AEST 2014,201407290102378.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:06:03 AEST 2014,201407290102377.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:04:30 AEST 2014,201407290102376.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 13:04:30 AEST 2014,201407290102376.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 13:04:30 AEST 2014,201407290102376.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 13:04:30 AEST 2014,201407290102376.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 12:35:13 AEST 2014,201407290102375.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 12:35:13 AEST 2014,201407290102375.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 12:35:13 AEST 2014,201407290102375.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 12:35:13 AEST 2014,201407290102375.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 12:32:41 AEST 2014,201407290102374.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 12:32:41 AEST 2014,201407290102374.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 12:32:41 AEST 2014,201407290102374.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 12:32:41 AEST 2014,201407290102374.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 12:30:12 AEST 2014,201407290102373.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 12:07:03 AEST 2014,201407290102372.00,1.00,,,,8.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 12:07:03 AEST 2014,201407290102372.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 12:07:03 AEST 2014,201407290102372.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 11:52:44 AEST 2014,201407290102371.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:52:44 AEST 2014,201407290102371.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:42:48 AEST 2014,201407290102370.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:42:48 AEST 2014,201407290102370.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:36:04 AEST 2014,201407290102369.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:20:55 AEST 2014,201407290102368.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 11:20:55 AEST 2014,201407290102368.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 11:14:57 AEST 2014,201407290102367.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:14:57 AEST 2014,201407290102367.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 11:05:00 AEST 2014,201407290102366.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:05:00 AEST 2014,201407290102366.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:05:00 AEST 2014,201407290102366.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:00:52 AEST 2014,201407290102365.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:00:52 AEST 2014,201407290102365.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:00:52 AEST 2014,201407290102365.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 11:00:52 AEST 2014,201407290102365.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:39:41 AEST 2014,201407290102364.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:39:41 AEST 2014,201407290102364.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:38:45 AEST 2014,201407290102363.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:38:45 AEST 2014,201407290102363.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:33:53 AEST 2014,201407290102362.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:29:36 AEST 2014,201407290102361.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 10:29:36 AEST 2014,201407290102361.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 10:29:36 AEST 2014,201407290102361.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 10:22:25 AEST 2014,201407290102360.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 10:20:15 AEST 2014,201407290102359.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 10:20:15 AEST 2014,201407290102359.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 10:09:27 AEST 2014,201407290102358.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 10:08:09 AEST 2014,201407290102357.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 10:03:24 AEST 2014,201407290102356.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 10:03:24 AEST 2014,201407290102356.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 10:00:05 AEST 2014,201407290102355.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 10:00:05 AEST 2014,201407290102355.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:58:30 AEST 2014,201407290102354.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 09:58:30 AEST 2014,201407290102354.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:53:14 AEST 2014,201407290102353.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:51:57 AEST 2014,201407290102352.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 09:51:57 AEST 2014,201407290102352.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:49:17 AEST 2014,201407290102351.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:40:07 AEST 2014,201407290102350.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 09:40:07 AEST 2014,201407290102350.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:35:41 AEST 2014,201407290102349.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:35:41 AEST 2014,201407290102349.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:35:41 AEST 2014,201407290102349.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:34:08 AEST 2014,201407290102348.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:33:50 AEST 2014,201407290102347.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:30:43 AEST 2014,201407290102346.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 09:29:18 AEST 2014,201407290102345.00,1.00,,,,7.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 09:29:18 AEST 2014,201407290102345.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:29:18 AEST 2014,201407290102345.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:26:16 AEST 2014,201407290102344.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 09:26:16 AEST 2014,201407290102344.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 09:20:24 AEST 2014,201407290102343.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 09:20:24 AEST 2014,201407290102343.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 09:20:24 AEST 2014,201407290102343.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 09:18:37 AEST 2014,201407290102342.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:09:23 AEST 2014,201407290102341.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:08:22 AEST 2014,201407290102340.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 09:05:25 AEST 2014,201407290102339.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 09:04:05 AEST 2014,201407290102338.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 09:00:28 AEST 2014,201407290102337.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 08:57:19 AEST 2014,201407290102336.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 08:55:17 AEST 2014,201407290102335.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 08:50:55 AEST 2014,201407290102334.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 08:50:30 AEST 2014,201407290102333.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 08:50:30 AEST 2014,201407290102333.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Tue Jul 29 08:48:36 AEST 2014,201407290102332.00,1.00,,,,2.00,3.00,10.50,0.00,0.95,10.50,CASH,FINISHED
Tue Jul 29 08:47:31 AEST 2014,201407290102331.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:46:16 AEST 2014,201407290102330.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 08:46:16 AEST 2014,201407290102330.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 08:46:06 AEST 2014,201407290102329.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:46:03 AEST 2014,201407290102328.00,1.00,,,,5.00,1.00,4.00,1.00,0.27,3.00,CASH,FINISHED
Tue Jul 29 08:39:56 AEST 2014,201407290102327.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:39:56 AEST 2014,201407290102327.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:38:49 AEST 2014,201407290102326.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Tue Jul 29 08:36:33 AEST 2014,201407290102325.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:30:55 AEST 2014,201407290102324.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Tue Jul 29 08:30:55 AEST 2014,201407290102324.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:28:32 AEST 2014,201407290102323.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:28:15 AEST 2014,201407290102322.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:27:32 AEST 2014,201407290102321.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 08:27:32 AEST 2014,201407290102321.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 08:21:06 AEST 2014,201407290102320.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:19:39 AEST 2014,201407290102319.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 08:16:53 AEST 2014,201407290102318.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 08:16:53 AEST 2014,201407290102318.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:16:03 AEST 2014,201407290102317.00,1.00,,,,6.00,1.00,7.00,0.00,0.64,7.00,CASH,FINISHED
Tue Jul 29 08:16:03 AEST 2014,201407290102317.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:14:57 AEST 2014,201407290102316.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:12:46 AEST 2014,201407290102315.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:04:24 AEST 2014,201407290102314.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 08:03:24 AEST 2014,201407290102313.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 08:02:54 AEST 2014,201407290102312.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 07:55:14 AEST 2014,201407290102311.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Tue Jul 29 07:54:50 AEST 2014,201407290102310.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 07:52:58 AEST 2014,201407290102309.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Tue Jul 29 07:49:03 AEST 2014,201407290102308.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Tue Jul 29 07:47:56 AEST 2014,201407290102307.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
